listing_id,url,property_type,area_units,area_m2,land_area,rooms,floor,total_floors,has_repair,has_kupca,has_mortgage,photo_count,city,location_level_2,location_level_3,floor_ratio,is_first_floor,is_top_floor,area_per_room,description_has_parking,description_has_furnished,price_azn
6366498,https://bina.az/items/6366498,obyektler,m²,50.0,,,,,True,False,False,5,Bakı,hezi-aslanov,,,,,,False,,500
6366499,https://bina.az/items/6366499,menziller/kohne-tikili,m²,73.0,,3.0,5.0,5.0,True,False,False,10,Bakı,neriman-nerimanov,,1.0,False,True,24.333333333333332,False,True,750
5814208,https://bina.az/items/5814208,menziller/yeni-tikili,m²,130.0,,3.0,14.0,16.0,True,False,False,9,Bakı,sah-ismayil-xetai,,0.875,False,False,43.333333333333336,False,,1300
6366502,https://bina.az/items/6366502,menziller/kohne-tikili,m²,60.0,,3.0,4.0,4.0,True,False,False,9,Bakı,genclik,,1.0,False,True,20.0,False,,600
6366506,https://bina.az/items/6366506,menziller/kohne-tikili,m²,60.0,,2.0,6.0,9.0,True,False,False,19,Bakı,azadliq-prospekti,,0.6666666666666666,False,False,30.0,False,,600
6366514,https://bina.az/items/6366514,menziller/yeni-tikili,m²,150.0,,3.0,22.0,27.0,True,False,False,16,Bakı,8-noyabr,,0.8148148148148148,False,False,50.0,True,,1500
6366516,https://bina.az/items/6366516,menziller/kohne-tikili,m²,76.0,,3.0,9.0,9.0,True,False,False,16,Bakı,nesimi-metrosu,,1.0,False,True,25.333333333333332,False,,670
6366517,https://bina.az/items/6366517,menziller/kohne-tikili,m²,45.0,,2.0,4.0,5.0,True,False,False,12,Bakı,elmler-akademiyasi,,0.8,False,False,22.5,False,,700
6366519,https://bina.az/items/6366519,menziller/yeni-tikili,m²,120.0,,3.0,15.0,19.0,True,False,False,23,Bakı,elmler-akademiyasi,,0.7894736842105263,False,False,40.0,False,,1000
6366538,https://bina.az/items/6366538,menziller/yeni-tikili,m²,256.0,,4.0,14.0,22.0,True,False,False,14,Bakı,neriman-nerimanov,,0.6363636363636364,False,False,64.0,False,False,2500
6366540,https://bina.az/items/6366540,menziller/kohne-tikili,m²,50.0,,2.0,5.0,5.0,True,False,False,9,Bakı,insaatcilar,,1.0,False,True,25.0,False,,750
6366549,https://bina.az/items/6366549,menziller/yeni-tikili,m²,120.0,,3.0,5.0,21.0,True,False,False,29,Bakı,sah-ismayil-xetai,,0.23809523809523808,False,False,40.0,False,,1900
6366551,https://bina.az/items/6366551,menziller/yeni-tikili,m²,130.0,,3.0,4.0,7.0,True,False,False,16,Bakı,xetai,ag-sheher,0.5714285714285714,False,False,43.333333333333336,False,,1700
6366556,https://bina.az/items/6366556,menziller/yeni-tikili,m²,90.0,,3.0,14.0,17.0,True,False,False,21,Bakı,bakmil,,0.8235294117647058,False,False,30.0,False,,1350
6366561,https://bina.az/items/6366561,menziller/yeni-tikili,m²,150.0,,3.0,7.0,16.0,True,False,False,10,Bakı,nizami-metrosu,,0.4375,False,False,50.0,False,,2300
6366565,https://bina.az/items/6366565,menziller/kohne-tikili,m²,70.0,,3.0,4.0,5.0,True,False,False,11,Bakı,neriman-nerimanov,,0.8,False,False,23.333333333333332,False,,749
6366564,https://bina.az/items/6366564,ofisler,m²,450.0,,10.0,,,True,False,False,13,Bakı,20-yanvar,,,,,45.0,False,,7000
6366573,https://bina.az/items/6366573,menziller/yeni-tikili,m²,116.0,,3.0,6.0,16.0,True,False,False,7,Bakı,genclik,,0.375,False,False,38.666666666666664,False,,1400
6366577,https://bina.az/items/6366577,menziller/yeni-tikili,m²,130.0,,3.0,13.0,14.0,True,False,False,5,Bakı,8-noyabr,,0.9285714285714286,False,False,43.333333333333336,False,True,1100
6366582,https://bina.az/items/6366582,menziller/yeni-tikili,m²,120.0,,2.0,12.0,20.0,True,False,False,13,Bakı,28-may,,0.6,False,False,60.0,False,True,2800
6366579,https://bina.az/items/6366579,menziller/yeni-tikili,m²,130.0,,3.0,3.0,7.0,True,False,False,12,Bakı,xetai,ag-sheher,0.42857142857142855,False,False,43.333333333333336,False,,2700
6366583,https://bina.az/items/6366583,menziller/yeni-tikili,m²,72.0,,2.0,12.0,15.0,True,False,False,11,Bakı,neftciler,,0.8,False,False,36.0,False,,850
6366581,https://bina.az/items/6366581,menziller/kohne-tikili,m²,70.0,,2.0,8.0,9.0,True,False,False,8,Bakı,nesimi-metrosu,,0.8888888888888888,False,False,35.0,False,,580
6366591,https://bina.az/items/6366591,menziller/yeni-tikili,m²,77.0,,2.0,3.0,4.0,True,False,False,11,Bakı,abseron,masazir,0.75,False,False,38.5,False,,400
6366588,https://bina.az/items/6366588,menziller/kohne-tikili,m²,82.0,,2.0,3.0,5.0,True,False,False,5,Bakı,xetai,,0.6,False,False,41.0,False,,1200
6366607,https://bina.az/items/6366607,menziller/yeni-tikili,m²,60.0,,2.0,3.0,16.0,True,False,False,21,Bakı,elmler-akademiyasi,,0.1875,False,False,30.0,False,,1300
6281518,https://bina.az/items/6281518,menziller/yeni-tikili,m²,117.0,,3.0,11.0,21.0,True,False,False,10,Bakı,nesimi,,0.5238095238095238,False,False,39.0,False,,1500
6366613,https://bina.az/items/6366613,menziller/kohne-tikili,m²,30.0,,1.0,3.0,5.0,True,False,False,12,Bakı,genclik,,0.6,False,False,30.0,False,,550
6366616,https://bina.az/items/6366616,ofisler,m²,250.0,,11.0,,,True,False,False,24,Bakı,nesimi,,,,,22.727272727272727,False,,3000
6292837,https://bina.az/items/6292837,menziller/yeni-tikili,m²,105.0,,3.0,17.0,18.0,True,False,False,9,Bakı,memar-ecemi,,0.9444444444444444,False,False,35.0,False,,850
6366624,https://bina.az/items/6366624,menziller/yeni-tikili,m²,76.0,,3.0,5.0,12.0,True,False,False,20,Bakı,yasamal,yeni-yasamal,0.4166666666666667,False,False,25.333333333333332,False,,1000
6366627,https://bina.az/items/6366627,menziller/yeni-tikili,m²,140.0,,3.0,14.0,16.0,True,False,False,14,Bakı,8-noyabr,,0.875,False,False,46.666666666666664,False,,1100
6366623,https://bina.az/items/6366623,menziller/yeni-tikili,m²,65.0,,2.0,6.0,17.0,True,False,False,14,Bakı,hezi-aslanov,,0.35294117647058826,False,False,32.5,False,,670
6194569,https://bina.az/items/6194569,menziller/yeni-tikili,m²,50.0,,2.0,10.0,18.0,True,False,False,19,Bakı,28-may,,0.5555555555555556,False,False,25.0,False,,1250
6366629,https://bina.az/items/6366629,menziller/yeni-tikili,m²,80.0,,3.0,12.0,14.0,True,False,False,8,Bakı,yasamal,yasamal-qesebesi,0.8571428571428571,False,False,26.666666666666668,False,,800
6366634,https://bina.az/items/6366634,menziller/kohne-tikili,m²,75.0,,3.0,4.0,5.0,True,False,False,11,Bakı,elmler-akademiyasi,,0.8,False,False,25.0,False,,700
6366635,https://bina.az/items/6366635,menziller/yeni-tikili,m²,100.0,,2.0,1.0,2.0,True,False,False,9,Bakı,sabuncu,sea-breeze,0.5,True,False,50.0,False,,200
6218483,https://bina.az/items/6218483,heyet-evleri,m²,90.0,2.0,4.0,,,True,False,False,21,Bakı,abseron,novxani,,,,22.5,False,,1800
6218398,https://bina.az/items/6218398,heyet-evleri,m²,60.0,1.8,3.0,,,True,False,False,13,Bakı,abseron,novxani,,,,20.0,False,,1800
6285148,https://bina.az/items/6285148,obyektler,m²,900.0,,,,,True,False,False,18,Bakı,sahil,,,,,,False,,27000
6218613,https://bina.az/items/6218613,heyet-evleri,m²,220.0,10.0,6.0,,,True,False,False,29,Bakı,abseron,novxani,,,,36.666666666666664,False,,3500
6345294,https://bina.az/items/6345294,menziller/yeni-tikili,m²,120.0,,3.0,14.0,20.0,True,False,False,16,Bakı,xetai,,0.7,False,False,40.0,False,True,2500
6366648,https://bina.az/items/6366648,menziller/yeni-tikili,m²,130.0,,3.0,7.0,7.0,True,False,False,16,Bakı,sah-ismayil-xetai,,1.0,False,True,43.333333333333336,False,,1550
6366650,https://bina.az/items/6366650,menziller/yeni-tikili,m²,120.0,,3.0,5.0,16.0,True,False,False,15,Bakı,sah-ismayil-xetai,,0.3125,False,False,40.0,False,,1100
6366652,https://bina.az/items/6366652,ofisler,m²,84.0,,3.0,,,True,False,False,13,Bakı,elmler-akademiyasi,,,,,28.0,False,,1300
6366654,https://bina.az/items/6366654,menziller/yeni-tikili,m²,60.0,,2.0,9.0,16.0,True,False,False,17,Bakı,genclik,,0.5625,False,False,30.0,False,,850
6366656,https://bina.az/items/6366656,heyet-evleri,m²,120.0,1.2,4.0,,,True,False,False,14,Bakı,nizami,kesle,,,,30.0,False,,750
6129956,https://bina.az/items/6129956,obyektler,m²,440.0,,,,,True,False,False,17,Bakı,nesimi-metrosu,,,,,,False,,4500
6366664,https://bina.az/items/6366664,menziller/yeni-tikili,m²,85.0,,2.0,8.0,16.0,True,False,False,10,Bakı,neriman-nerimanov,,0.5,False,False,42.5,False,,900
6366670,https://bina.az/items/6366670,menziller/yeni-tikili,m²,65.0,,2.0,21.0,23.0,True,False,False,5,Bakı,sah-ismayil-xetai,,0.9130434782608695,False,False,32.5,False,,1200
6366672,https://bina.az/items/6366672,ofisler,m²,400.0,,12.0,,,True,False,False,26,Bakı,20-yanvar,,,,,33.333333333333336,False,,5000
6366674,https://bina.az/items/6366674,menziller/yeni-tikili,m²,120.0,,3.0,11.0,16.0,True,False,False,26,Bakı,neriman-nerimanov,,0.6875,False,False,40.0,False,,1100
6366676,https://bina.az/items/6366676,menziller/yeni-tikili,m²,165.0,,3.0,15.0,22.0,True,False,False,10,Bakı,nizami-metrosu,,0.6818181818181818,False,False,55.0,False,True,2500
6366685,https://bina.az/items/6366685,heyet-evleri,m²,60.0,1.0,2.0,,,True,False,False,7,Bakı,insaatcilar,,,,,30.0,False,,600
6366683,https://bina.az/items/6366683,menziller/yeni-tikili,m²,235.0,,5.0,8.0,8.0,True,False,False,29,Bakı,neriman-nerimanov,,1.0,False,True,47.0,False,,3400
6366684,https://bina.az/items/6366684,menziller/kohne-tikili,m²,50.0,,2.0,1.0,9.0,True,False,False,9,Bakı,8-noyabr,,0.1111111111111111,True,False,25.0,False,,550
6366691,https://bina.az/items/6366691,menziller/yeni-tikili,m²,120.0,,3.0,7.0,7.0,True,False,False,19,Bakı,sah-ismayil-xetai,,1.0,False,True,40.0,False,,1550
5228109,https://bina.az/items/5228109,heyet-evleri,m²,220.0,6.0,4.0,,,True,False,False,12,Bakı,xezer,suvelan,,,,55.0,False,True,3500
6203358,https://bina.az/items/6203358,heyet-evleri,m²,180.0,5.0,4.0,,,True,False,False,24,Bakı,xezer,suvelan,,,,45.0,False,True,4000
6036564,https://bina.az/items/6036564,heyet-evleri,m²,250.0,12.0,5.0,,,True,False,False,19,Bakı,xezer,merdekan,,,,50.0,False,True,5500
6366703,https://bina.az/items/6366703,menziller/yeni-tikili,m²,110.0,,3.0,8.0,16.0,True,False,False,16,Bakı,sah-ismayil-xetai,,0.5,False,False,36.666666666666664,False,True,1000
6273931,https://bina.az/items/6273931,menziller/yeni-tikili,m²,55.0,,2.0,5.0,7.0,True,False,False,8,Bakı,xetai,ag-sheher,0.7142857142857143,False,False,27.5,False,,1500
6366306,https://bina.az/items/6366306,menziller/yeni-tikili,m²,110.0,,3.0,16.0,19.0,True,False,False,19,Bakı,elmler-akademiyasi,,0.8421052631578947,False,False,36.666666666666664,False,,1000
6366707,https://bina.az/items/6366707,menziller/yeni-tikili,m²,73.0,,2.0,10.0,18.0,True,False,False,12,Bakı,elmler-akademiyasi,,0.5555555555555556,False,False,36.5,False,,1500
6366705,https://bina.az/items/6366705,menziller/kohne-tikili,m²,40.0,,2.0,5.0,5.0,True,False,False,4,Bakı,memar-ecemi,,1.0,False,True,20.0,False,,119
6366713,https://bina.az/items/6366713,menziller/yeni-tikili,m²,101.0,,3.0,11.0,16.0,True,False,False,22,Bakı,hezi-aslanov,,0.6875,False,False,33.666666666666664,False,,800
6366730,https://bina.az/items/6366730,menziller/yeni-tikili,m²,110.0,,3.0,5.0,16.0,True,False,False,11,Bakı,insaatcilar,,0.3125,False,False,36.666666666666664,False,True,1100
6366729,https://bina.az/items/6366729,menziller/yeni-tikili,m²,67.0,,2.0,11.0,19.0,True,False,False,10,Bakı,neriman-nerimanov,,0.5789473684210527,False,False,33.5,False,,690
6366738,https://bina.az/items/6366738,menziller/yeni-tikili,m²,100.0,,2.0,5.0,18.0,True,False,False,14,Bakı,nizami-metrosu,,0.2777777777777778,False,False,50.0,False,,2000
6366735,https://bina.az/items/6366735,obyektler,m²,250.0,,,,,False,False,False,4,Cəlilabad,,,,,,,False,,1100
6366740,https://bina.az/items/6366740,obyektler,m²,25.0,,,,,True,False,False,9,Bakı,memar-ecemi,,,,,,False,,250
6366742,https://bina.az/items/6366742,menziller/yeni-tikili,m²,120.0,,3.0,11.0,16.0,True,False,False,15,Bakı,neriman-nerimanov,,0.6875,False,False,40.0,False,True,1100
6366745,https://bina.az/items/6366745,menziller/yeni-tikili,m²,150.0,,3.0,17.0,20.0,True,False,False,13,Bakı,elmler-akademiyasi,,0.85,False,False,50.0,False,True,1300
6366750,https://bina.az/items/6366750,heyet-evleri,m²,145.0,5.7,5.0,,,True,False,False,30,Bakı,xezer,simal-dres,,,,29.0,False,,200
6366749,https://bina.az/items/6366749,menziller/yeni-tikili,m²,145.0,,3.0,17.0,20.0,True,False,False,8,Bakı,elmler-akademiyasi,,0.85,False,False,48.333333333333336,False,,1350
6366751,https://bina.az/items/6366751,menziller/yeni-tikili,m²,70.0,,2.0,5.0,19.0,True,False,False,18,Bakı,sah-ismayil-xetai,,0.2631578947368421,False,False,35.0,False,True,1500
6363481,https://bina.az/items/6363481,menziller/kohne-tikili,m²,55.0,,2.0,2.0,9.0,True,False,False,9,Bakı,nesimi-metrosu,,0.2222222222222222,False,False,27.5,False,,599
6366758,https://bina.az/items/6366758,menziller/yeni-tikili,m²,65.0,,2.0,10.0,19.0,True,False,False,14,Bakı,neftciler,,0.5263157894736842,False,False,32.5,False,,699
6366759,https://bina.az/items/6366759,menziller/kohne-tikili,m²,70.0,,3.0,5.0,5.0,True,False,False,16,Bakı,neriman-nerimanov,,1.0,False,True,23.333333333333332,False,True,700
6254565,https://bina.az/items/6254565,menziller/yeni-tikili,m²,225.0,,4.0,15.0,18.0,True,False,False,12,Bakı,elmler-akademiyasi,,0.8333333333333334,False,False,56.25,False,,1300
6186276,https://bina.az/items/6186276,menziller/yeni-tikili,m²,188.0,,3.0,5.0,6.0,True,False,False,14,Bakı,xetai,ag-sheher,0.8333333333333334,False,False,62.666666666666664,False,,2500
6249027,https://bina.az/items/6249027,menziller/yeni-tikili,m²,125.0,,4.0,3.0,5.0,True,False,False,30,Bakı,sah-ismayil-xetai,,0.6,False,False,31.25,False,,1200
6366770,https://bina.az/items/6366770,ofisler,m²,250.0,,4.0,,,True,False,False,25,Bakı,nizami-metrosu,,,,,62.5,False,,3000
6366771,https://bina.az/items/6366771,menziller/kohne-tikili,m²,80.0,,3.0,3.0,5.0,True,False,False,9,Bakı,elmler-akademiyasi,,0.6,False,False,26.666666666666668,False,,750
6366772,https://bina.az/items/6366772,menziller/yeni-tikili,m²,95.0,,2.0,15.0,17.0,True,False,False,11,Bakı,insaatcilar,,0.8823529411764706,False,False,47.5,False,,800
6284896,https://bina.az/items/6284896,menziller/yeni-tikili,m²,211.0,,3.0,10.0,18.0,True,False,False,22,Bakı,nerimanov,,0.5555555555555556,False,False,70.33333333333333,True,,5000
6366780,https://bina.az/items/6366780,menziller/kohne-tikili,m²,72.0,,4.0,2.0,5.0,True,False,False,7,Bakı,xalqlar-dostlugu,,0.4,False,False,18.0,False,,700
6366786,https://bina.az/items/6366786,menziller/yeni-tikili,m²,71.0,,2.0,15.0,17.0,True,False,False,14,Bakı,28-may,,0.8823529411764706,False,False,35.5,False,True,1300
6366797,https://bina.az/items/6366797,menziller/yeni-tikili,m²,220.0,,4.0,11.0,18.0,True,False,False,21,Bakı,nesimi,,0.6111111111111112,False,False,55.0,False,,2500
6366802,https://bina.az/items/6366802,menziller/yeni-tikili,m²,73.0,,2.0,12.0,17.0,True,False,False,9,Bakı,28-may,,0.7058823529411765,False,False,36.5,False,,900
6366803,https://bina.az/items/6366803,menziller/kohne-tikili,m²,80.0,,2.0,3.0,5.0,True,False,False,19,Bakı,yasamal,,0.6,False,False,40.0,False,,750
6366809,https://bina.az/items/6366809,ofisler,m²,80.0,,3.0,,,True,False,False,14,Bakı,iceri-seher-metrosu,,,,,26.666666666666668,False,True,1500
6366810,https://bina.az/items/6366810,menziller/kohne-tikili,m²,75.0,,3.0,4.0,4.0,True,False,False,16,Bakı,28-may,,1.0,False,True,25.0,False,True,850
6366813,https://bina.az/items/6366813,menziller/yeni-tikili,m²,64.0,,3.0,17.0,18.0,True,False,False,6,Bakı,avtovagzal,,0.9444444444444444,False,False,21.333333333333332,False,,700
6366819,https://bina.az/items/6366819,menziller/yeni-tikili,m²,55.0,,2.0,8.0,8.0,True,False,False,6,Xırdalan,,,1.0,False,True,27.5,False,True,430
6366816,https://bina.az/items/6366816,menziller/yeni-tikili,m²,111.0,,3.0,16.0,20.0,True,False,False,26,Bakı,elmler-akademiyasi,,0.8,False,False,37.0,False,,1000
6366821,https://bina.az/items/6366821,obyektler,m²,180.0,,,,,True,False,False,18,Bakı,nesimi,,,,,,False,,2700
6366818,https://bina.az/items/6366818,menziller/yeni-tikili,m²,55.0,,2.0,3.0,5.0,True,False,False,6,Xırdalan,abseron,,0.6,False,False,27.5,False,,400
6366817,https://bina.az/items/6366817,menziller/yeni-tikili,m²,150.0,,4.0,6.0,16.0,True,False,False,28,Bakı,28-may,,0.375,False,False,37.5,False,True,1300
6366824,https://bina.az/items/6366824,menziller/yeni-tikili,m²,75.0,,2.0,1.0,8.0,True,False,False,15,Bakı,sabuncu,nardaran,0.125,True,False,37.5,False,,4000
6366836,https://bina.az/items/6366836,menziller/yeni-tikili,m²,70.0,,2.0,12.0,19.0,True,False,False,9,Bakı,nesimi,,0.631578947368421,False,False,35.0,False,True,1000
6366839,https://bina.az/items/6366839,menziller/yeni-tikili,m²,110.0,,3.0,5.0,16.0,True,False,False,15,Bakı,insaatcilar,,0.3125,False,False,36.666666666666664,False,,900
6366841,https://bina.az/items/6366841,menziller/yeni-tikili,m²,95.0,,2.0,15.0,17.0,True,False,False,9,Bakı,insaatcilar,,0.8823529411764706,False,False,47.5,False,,800
6366847,https://bina.az/items/6366847,menziller/kohne-tikili,m²,85.0,,3.0,9.0,9.0,True,False,False,25,Bakı,nerimanov,,1.0,False,True,28.333333333333332,False,,700
6366850,https://bina.az/items/6366850,menziller/kohne-tikili,m²,60.0,,2.0,2.0,5.0,True,False,False,16,Bakı,memar-ecemi,,0.4,False,False,30.0,False,,600
6366852,https://bina.az/items/6366852,heyet-evleri,m²,75.0,0.7,3.0,,,True,False,False,9,Bakı,bineqedi,,,,,25.0,False,,350
6366856,https://bina.az/items/6366856,menziller/kohne-tikili,m²,97.0,,3.0,1.0,5.0,True,False,False,6,Bakı,elmler-akademiyasi,,0.2,True,False,32.333333333333336,False,,850
6366858,https://bina.az/items/6366858,menziller/yeni-tikili,m²,100.0,,3.0,14.0,14.0,True,False,False,27,Bakı,genclik,,1.0,False,True,33.333333333333336,False,,2000
6366861,https://bina.az/items/6366861,menziller/yeni-tikili,m²,201.0,,4.0,16.0,28.0,True,False,False,21,Bakı,sah-ismayil-xetai,,0.5714285714285714,False,False,50.25,False,,2000
6366867,https://bina.az/items/6366867,heyet-evleri,m²,120.0,4.0,3.0,,,True,False,False,21,Qəbələ,,,,,,40.0,False,,150
6366866,https://bina.az/items/6366866,obyektler,m²,100.0,,,,,False,False,False,7,Bakı,dernegul,,,,,,False,,600
6366871,https://bina.az/items/6366871,menziller/yeni-tikili,m²,110.0,,3.0,16.0,19.0,True,False,False,23,Bakı,elmler-akademiyasi,,0.8421052631578947,False,False,36.666666666666664,False,True,1000
6366875,https://bina.az/items/6366875,heyet-evleri,m²,55.0,5.0,2.0,,,True,False,False,14,Qəbələ,,,,,,27.5,False,,70
6366877,https://bina.az/items/6366877,menziller/yeni-tikili,m²,110.0,,3.0,5.0,16.0,True,False,False,12,Bakı,hezi-aslanov,,0.3125,False,False,36.666666666666664,False,,650
6366887,https://bina.az/items/6366887,menziller/yeni-tikili,m²,109.0,,3.0,6.0,9.0,True,False,False,19,Sumqayıt,,,0.6666666666666666,False,False,36.333333333333336,True,,650
5746535,https://bina.az/items/5746535,menziller/yeni-tikili,m²,150.0,,4.0,9.0,17.0,True,False,False,17,Bakı,insaatcilar,,0.5294117647058824,False,False,37.5,False,,180
6366891,https://bina.az/items/6366891,ofisler,m²,84.0,,3.0,,,True,False,False,13,Bakı,elmler-akademiyasi,,,,,28.0,False,,1300
6366893,https://bina.az/items/6366893,menziller/kohne-tikili,m²,60.0,,3.0,1.0,9.0,True,False,False,10,Bakı,suraxani,qaracuxur,0.1111111111111111,True,False,20.0,False,,500
4861811,https://bina.az/items/4861811,heyet-evleri,m²,380.0,6.0,6.0,,,True,False,False,18,Bakı,xezer,merdekan,,,,63.333333333333336,False,,300
6366868,https://bina.az/items/6366868,obyektler,m²,220.0,,,,,True,False,False,8,Bakı,20-yanvar,,,,,,False,,6600
5841307,https://bina.az/items/5841307,heyet-evleri,m²,140.0,4.0,4.0,,,True,False,False,12,Bakı,sabuncu,pirsagi,,,,35.0,False,,250
6125846,https://bina.az/items/6125846,menziller/yeni-tikili,m²,80.0,,2.0,16.0,19.0,True,False,False,15,Bakı,neriman-nerimanov,,0.8421052631578947,False,False,40.0,False,,850
5823245,https://bina.az/items/5823245,heyet-evleri,m²,140.0,3.0,3.0,,,True,False,False,27,Bakı,xezer,merdekan,,,,46.666666666666664,False,,250
5772391,https://bina.az/items/5772391,heyet-evleri,m²,180.0,6.0,4.0,,,True,False,False,13,Bakı,xezer,buzovna,,,,45.0,False,,250
5825700,https://bina.az/items/5825700,heyet-evleri,m²,240.0,7.0,4.0,,,True,False,False,15,Bakı,xezer,merdekan,,,,60.0,False,True,300
6038179,https://bina.az/items/6038179,heyet-evleri,m²,350.0,8.0,4.0,,,True,False,False,10,Bakı,xezer,merdekan,,,,87.5,True,,300
6037729,https://bina.az/items/6037729,heyet-evleri,m²,280.0,8.0,4.0,,,True,False,False,10,Bakı,xezer,merdekan,,,,70.0,False,,250
5789850,https://bina.az/items/5789850,heyet-evleri,m²,200.0,6.0,4.0,,,True,False,False,14,Bakı,xezer,merdekan,,,,50.0,False,,250
5789875,https://bina.az/items/5789875,heyet-evleri,m²,200.0,6.0,4.0,,,True,False,False,16,Bakı,xezer,merdekan,,,,50.0,False,,250
6366902,https://bina.az/items/6366902,menziller/yeni-tikili,m²,105.0,,3.0,6.0,7.0,True,False,False,11,Bakı,sah-ismayil-xetai,,0.8571428571428571,False,False,35.0,False,True,1700
6024552,https://bina.az/items/6024552,heyet-evleri,m²,500.0,12.0,5.0,,,True,False,False,20,Bakı,sabuncu,nardaran,,,,100.0,True,,300
5766632,https://bina.az/items/5766632,heyet-evleri,m²,180.0,8.0,3.0,,,True,False,False,30,Bakı,xezer,merdekan,,,,60.0,False,,250
5780596,https://bina.az/items/5780596,heyet-evleri,m²,180.0,5.0,4.0,,,True,False,False,15,Bakı,xezer,merdekan,,,,45.0,False,,250
6366904,https://bina.az/items/6366904,obyektler,m²,130.0,,,,,True,False,False,11,Bakı,iceri-seher-metrosu,,,,,,False,,4000
6366901,https://bina.az/items/6366901,menziller/yeni-tikili,m²,70.0,,2.0,12.0,15.0,True,False,False,13,Bakı,neftciler,,0.8,False,False,35.0,False,,800
6366908,https://bina.az/items/6366908,obyektler,m²,100.0,,,,,True,False,False,7,Bakı,neriman-nerimanov,,,,,,False,,2000
6366907,https://bina.az/items/6366907,menziller/kohne-tikili,m²,78.0,,3.0,2.0,9.0,True,False,False,30,Bakı,iceri-seher-metrosu,,0.2222222222222222,False,False,26.0,False,True,1200
6366920,https://bina.az/items/6366920,menziller/yeni-tikili,m²,65.0,,2.0,4.0,17.0,True,False,False,5,Bakı,sebail,,0.23529411764705882,False,False,32.5,False,,700
6366921,https://bina.az/items/6366921,menziller/yeni-tikili,m²,85.0,,2.0,8.0,15.0,True,False,False,11,Bakı,neriman-nerimanov,,0.5333333333333333,False,False,42.5,False,,900
6366924,https://bina.az/items/6366924,obyektler,m²,103.0,,,,,True,False,False,6,Bakı,nerimanov,,,,,,False,,1800
6353012,https://bina.az/items/6353012,menziller/kohne-tikili,m²,53.0,,2.0,3.0,5.0,True,False,False,10,Bakı,iceri-seher-metrosu,,0.6,False,False,26.5,False,True,1000
6366922,https://bina.az/items/6366922,qarajlar,m²,70.0,,,,,,False,False,7,Bakı,dernegul,,,,,,False,,500
6194652,https://bina.az/items/6194652,menziller/yeni-tikili,m²,50.0,,2.0,12.0,20.0,True,False,False,9,Bakı,20-yanvar,,0.6,False,False,25.0,False,,700
6366943,https://bina.az/items/6366943,menziller/yeni-tikili,m²,55.0,,2.0,9.0,16.0,True,False,False,11,Bakı,nesimi,,0.5625,False,False,27.5,False,,750
6025854,https://bina.az/items/6025854,menziller/yeni-tikili,m²,50.0,,2.0,6.0,16.0,True,False,False,6,Bakı,20-yanvar,,0.375,False,False,25.0,False,True,650
6366946,https://bina.az/items/6366946,menziller/yeni-tikili,m²,67.0,,2.0,11.0,16.0,True,False,False,9,Bakı,nesimi,,0.6875,False,False,33.5,False,True,850
6025654,https://bina.az/items/6025654,menziller/yeni-tikili,m²,50.0,,2.0,10.0,20.0,True,False,False,5,Bakı,20-yanvar,,0.5,False,False,25.0,False,,700
6366954,https://bina.az/items/6366954,menziller/yeni-tikili,m²,50.0,,2.0,9.0,16.0,True,False,False,12,Bakı,nesimi,,0.5625,False,False,25.0,True,True,700
6361800,https://bina.az/items/6361800,menziller/yeni-tikili,m²,77.0,,2.0,9.0,16.0,True,False,False,27,Bakı,genclik,,0.5625,False,False,38.5,False,True,1300
6366957,https://bina.az/items/6366957,menziller/kohne-tikili,m²,80.0,,3.0,2.0,9.0,True,False,False,29,Bakı,neriman-nerimanov,,0.2222222222222222,False,False,26.666666666666668,False,True,850
6366958,https://bina.az/items/6366958,menziller/yeni-tikili,m²,90.0,,2.0,7.0,17.0,True,False,False,7,Bakı,elmler-akademiyasi,,0.4117647058823529,False,False,45.0,False,,1400
6366965,https://bina.az/items/6366965,menziller/yeni-tikili,m²,120.0,,3.0,11.0,16.0,True,False,False,26,Bakı,neriman-nerimanov,,0.6875,False,False,40.0,False,,1100
6318092,https://bina.az/items/6318092,menziller/yeni-tikili,m²,156.0,,3.0,1.0,8.0,True,False,False,17,Bakı,sabuncu,sea-breeze,0.125,True,False,52.0,False,True,500
6366968,https://bina.az/items/6366968,menziller/yeni-tikili,m²,65.0,,2.0,8.0,16.0,True,False,False,8,Bakı,dernegul,,0.5,False,False,32.5,False,True,850
6197860,https://bina.az/items/6197860,obyektler,m²,200.0,,,,,True,False,False,12,Bakı,neriman-nerimanov,,,,,,False,,4200
6304318,https://bina.az/items/6304318,heyet-evleri,m²,300.0,7.0,7.0,,,True,False,False,26,Bakı,xezer,merdekan,,,,42.857142857142854,False,,300
6366975,https://bina.az/items/6366975,menziller/yeni-tikili,m²,120.0,,2.0,3.0,13.0,True,False,False,15,Bakı,nesimi,,0.23076923076923078,False,False,60.0,False,,1200
6366982,https://bina.az/items/6366982,obyektler,m²,100.0,,,,,True,False,False,6,Bakı,nizami,kesle,,,,,False,,1800
6296921,https://bina.az/items/6296921,menziller/yeni-tikili,m²,80.0,,2.0,3.0,6.0,True,False,False,20,Bakı,sabuncu,sea-breeze,0.5,False,False,40.0,False,True,240
